"YEAR","MONTH","DAY","STID","ATOT","WSMX","WSMN","WSPD"
2013,4,3,NRMN,1.96,16.71,3.76,9.97
2013,4,4,NRMN,18.61,12.03,3.06,8.15
2013,4,5,NRMN,23.54,15.35,0.00,8.20
2013,4,6,NRMN,21.87,22.10,0.43,10.58
2013,4,7,NRMN,9.59,19.28,3.91,11.20
2013,4,8,NRMN,-996.00,22.30,8.29,15.76
2013,4,9,NRMN,13.05,27.60,9.77,16.07
2013,4,10,NRMN,7.24,-996.00,-996.00,-996.00
2013,4,11,NRMN,26.85,14.87,1.38,6.99
2013,4,12,NRMN,22.93,14.58,0.97,7.31
2013,4,13,NRMN,20.62,21.50,3.84,11.45
2013,4,14,NRMN,25.39,21.50,2.47,13.01
2013,4,15,NRMN,24.27,18.12,0.51,9.76
2013,4,16,NRMN,6.69,12.96,5.26,9.52
2013,4,17,NRMN,7.77,28.81,2.47,11.82
2013,4,18,NRMN,13.86,30.78,6.29,19.40
2013,4,19,NRMN,28.24,16.56,4.20,9.32
2013,4,20,NRMN,27.91,21.63,4.21,11.89
2013,4,21,NRMN,26.01,18.79,4.93,11.77
2013,4,22,NRMN,25.80,20.69,6.55,12.96
2013,4,23,NRMN,4.44,23.71,0.63,17.16
2013,4,24,NRMN,29.09,22.06,0.00,7.24
2013,4,25,NRMN,24.34,14.78,1.29,7.30
2013,4,26,NRMN,9.67,34.61,3.53,10.92
2013,4,27,NRMN,17.46,19.62,1.91,9.87
2013,4,28,NRMN,28.28,12.46,1.14,6.66
2013,4,29,NRMN,28.21,20.13,6.39,11.55
2013,4,30,NRMN,28.08,18.66,6.18,11.78
2013,5,1,NRMN,24.58,25.81,5.02,13.24
2013,5,2,NRMN,4.93,31.94,3.75,19.65
2013,5,3,NRMN,28.16,22.30,0.08,10.49
2013,5,4,NRMN,18.08,29.10,0.56,13.58
2013,5,5,NRMN,17.03,16.05,0.00,9.14
2013,5,6,NRMN,25.87,10.18,0.00,3.95
2013,5,7,NRMN,27.71,13.56,0.08,7.51
2013,5,8,NRMN,-996.00,28.21,3.22,10.85
2013,5,9,NRMN,8.72,20.36,1.01,7.56
2013,5,10,NRMN,21.37,15.74,0.00,8.25
2013,5,11,NRMN,26.42,20.92,0.65,7.30
2013,5,12,NRMN,28.91,13.61,0.00,6.91
2013,5,13,NRMN,29.48,20.67,4.61,11.41
2013,5,14,NRMN,29.55,17.92,7.35,11.47
2013,5,15,NRMN,8.62,18.01,0.12,9.43
2013,5,16,NRMN,13.82,11.29,0.24,5.84
2013,5,17,NRMN,6.71,11.88,2.51,7.52
2013,5,18,NRMN,21.98,30.00,3.15,11.57
2013,5,19,NRMN,22.00,33.53,1.98,12.92
2013,5,20,NRMN,13.84,19.28,0.81,9.59
2013,5,21,NRMN,9.02,21.00,0.64,7.08
2013,5,22,NRMN,29.11,8.44,0.85,5.15
2013,5,23,NRMN,19.41,19.53,1.94,9.02
2013,5,24,NRMN,19.42,16.10,2.82,10.16
2013,5,25,NRMN,17.74,17.73,3.11,10.01
2013,5,26,NRMN,16.45,16.77,7.32,11.41
2013,5,27,NRMN,18.06,24.27,9.65,15.14
2013,5,28,NRMN,13.30,21.05,4.15,12.74
2013,5,29,NRMN,9.78,23.31,7.05,14.03
2013,5,30,NRMN,18.76,18.88,6.77,13.70
2013,5,31,NRMN,21.25,40.47,4.06,14.15
2013,6,1,NRMN,28.98,19.91,0.13,9.72
2013,6,2,NRMN,30.09,15.49,2.79,8.17
2013,6,3,NRMN,27.05,15.28,3.19,9.59
2013,6,4,NRMN,20.69,30.78,3.93,11.16
2013,6,5,NRMN,22.15,28.10,1.47,8.57
2013,6,6,NRMN,20.79,16.03,0.00,9.91
2013,6,7,NRMN,27.90,8.00,0.00,4.13
2013,6,8,NRMN,19.84,20.80,4.32,9.54
2013,6,9,NRMN,30.58,33.78,1.51,6.83
2013,6,10,NRMN,30.09,18.57,5.13,10.89
2013,6,11,NRMN,30.37,17.67,4.51,10.77
2013,6,12,NRMN,-996.00,20.22,6.83,12.27
2013,6,13,NRMN,29.50,9.02,1.98,5.62
2013,6,14,NRMN,26.17,12.98,2.31,6.59
2013,6,15,NRMN,12.00,18.99,1.04,6.56
2013,6,16,NRMN,24.99,16.37,0.66,6.56
2013,6,17,NRMN,24.09,31.32,0.97,9.05
2013,6,18,NRMN,26.33,10.41,2.06,5.63
2013,6,19,NRMN,19.08,15.67,1.45,8.42
2013,6,20,NRMN,28.29,18.92,6.97,11.52
2013,6,21,NRMN,25.83,14.86,7.19,10.80
2013,6,22,NRMN,28.30,19.37,6.88,11.35
2013,6,23,NRMN,27.78,20.11,7.06,12.47
2013,6,24,NRMN,24.24,17.94,6.93,11.45
2013,6,25,NRMN,25.15,18.48,7.63,12.56
2013,6,26,NRMN,27.70,15.96,4.57,9.55
2013,6,27,NRMN,-996.00,35.05,1.41,7.93
2013,6,28,NRMN,29.59,15.70,0.00,7.29
2013,6,29,NRMN,25.65,13.34,0.18,6.34
2013,6,30,NRMN,28.26,16.48,1.03,8.27
2013,7,1,NRMN,27.90,17.73,2.22,8.47
2013,7,2,NRMN,27.26,14.18,0.54,6.00
2013,7,3,NRMN,27.73,10.03,0.00,4.65
2013,7,4,NRMN,27.48,12.64,3.20,8.01
2013,7,5,NRMN,22.87,15.31,0.82,9.88
2013,7,6,NRMN,26.59,16.17,6.72,10.81
2013,7,7,NRMN,27.73,13.23,5.75,9.00
2013,7,8,NRMN,26.56,13.25,5.55,8.83
2013,7,9,NRMN,28.49,14.58,5.69,9.58
2013,7,10,NRMN,24.62,14.61,0.00,7.84
2013,7,11,NRMN,22.30,18.30,0.00,6.82
2013,7,12,NRMN,28.48,13.49,0.50,7.94
2013,7,13,NRMN,26.79,15.08,4.26,8.80
2013,7,14,NRMN,6.15,19.66,0.11,6.03
2013,7,15,NRMN,9.63,13.32,0.20,6.59
2013,7,16,NRMN,19.74,18.54,0.00,7.26
2013,7,17,NRMN,17.57,20.40,0.27,4.96
2013,7,18,NRMN,27.11,11.47,0.00,4.64
2013,7,19,NRMN,28.53,11.68,0.12,6.03
2013,7,20,NRMN,27.09,11.64,2.15,6.48
2013,7,21,NRMN,24.30,14.06,3.12,7.82
2013,7,22,NRMN,-996.00,16.28,4.51,9.65
2013,7,23,NRMN,27.34,14.45,4.44,8.75
2013,7,24,NRMN,25.68,24.85,2.11,9.32
2013,7,25,NRMN,16.43,14.70,0.00,5.10
2013,7,26,NRMN,14.17,23.69,0.79,9.29
2013,7,27,NRMN,23.01,10.57,0.01,5.24
2013,7,28,NRMN,25.88,14.79,3.21,7.75
2013,7,29,NRMN,20.72,17.02,3.58,11.76
2013,7,30,NRMN,21.40,34.92,0.33,7.20
2013,7,31,NRMN,25.48,12.36,0.61,6.61
2013,8,1,NRMN,26.49,11.59,0.25,6.36
2013,8,2,NRMN,26.36,14.27,4.40,9.60
2013,8,3,NRMN,24.13,14.49,1.49,8.82
2013,8,4,NRMN,23.50,13.63,3.24,8.47
2013,8,5,NRMN,26.36,17.07,5.65,9.23
2013,8,6,NRMN,27.19,14.65,0.70,9.01
2013,8,7,NRMN,20.95,14.08,0.00,5.99
2013,8,8,NRMN,17.33,18.43,0.71,7.57
2013,8,9,NRMN,22.16,19.01,1.34,7.29
2013,8,10,NRMN,21.02,12.26,1.41,7.40
2013,8,11,NRMN,26.21,7.63,0.00,3.42
2013,8,12,NRMN,21.50,14.99,0.00,4.91
2013,8,13,NRMN,9.24,11.59,0.74,6.12
2013,8,14,NRMN,23.44,12.48,2.35,6.85
2013,8,15,NRMN,20.15,27.56,2.90,7.53
2013,8,16,NRMN,24.51,19.39,0.00,5.49
2013,8,17,NRMN,23.16,9.63,0.00,5.12
2013,8,18,NRMN,22.58,12.08,0.07,5.64
2013,8,19,NRMN,24.06,14.10,3.04,8.64
2013,8,20,NRMN,25.49,12.50,2.07,7.45
2013,8,21,NRMN,24.94,11.73,2.80,7.35
2013,8,22,NRMN,20.61,11.92,0.78,6.26
2013,8,23,NRMN,20.03,17.32,1.93,7.01
2013,8,24,NRMN,23.74,13.85,3.04,8.19
2013,8,25,NRMN,23.73,12.02,5.02,7.93
2013,8,26,NRMN,-996.00,11.53,4.04,7.44
2013,8,27,NRMN,19.54,10.78,1.15,6.04
2013,8,28,NRMN,22.10,14.84,3.23,7.35
2013,8,29,NRMN,23.82,12.63,0.30,5.87
2013,8,30,NRMN,24.36,11.74,2.33,6.47
2013,8,31,NRMN,24.15,10.94,1.88,6.04
2013,9,1,NRMN,17.12,17.31,0.00,6.80
2013,9,2,NRMN,24.70,12.89,1.09,6.79
2013,9,3,NRMN,-996.00,9.93,0.00,4.45
2013,9,4,NRMN,23.54,10.14,0.00,5.34
2013,9,5,NRMN,23.03,11.70,1.88,6.59
2013,9,6,NRMN,22.52,10.87,1.07,6.67
2013,9,7,NRMN,22.71,10.66,1.20,5.42
2013,9,8,NRMN,22.86,12.39,1.94,6.48
2013,9,9,NRMN,22.41,14.84,3.40,7.66
2013,9,10,NRMN,21.60,14.86,3.14,7.66
2013,9,11,NRMN,21.34,10.93,1.71,5.91
2013,9,12,NRMN,16.74,14.42,0.03,4.60
2013,9,13,NRMN,17.32,14.87,2.42,8.25
2013,9,14,NRMN,18.57,14.02,3.72,7.97
2013,9,15,NRMN,20.19,11.27,0.00,6.87
2013,9,16,NRMN,17.83,18.01,2.25,8.19
2013,9,17,NRMN,13.13,14.22,1.78,6.25
2013,9,18,NRMN,17.95,17.18,3.83,8.81
2013,9,19,NRMN,11.43,18.99,0.00,6.88
2013,9,20,NRMN,5.17,16.87,0.25,8.32
2013,9,21,NRMN,22.85,11.44,0.00,4.79
2013,9,22,NRMN,23.02,9.79,0.00,5.20
2013,9,23,NRMN,21.99,15.19,1.27,8.15
2013,9,24,NRMN,22.22,24.58,0.00,8.51
2013,9,25,NRMN,21.70,11.66,0.00,5.03
2013,9,26,NRMN,20.86,16.36,4.95,9.66
2013,9,27,NRMN,17.24,16.29,4.08,10.18
2013,9,28,NRMN,9.25,22.91,0.00,10.62
2013,9,29,NRMN,22.13,8.13,0.00,3.12
2013,9,30,NRMN,-996.00,12.29,0.00,6.03
2013,10,1,NRMN,20.30,14.50,2.60,8.16
2013,10,2,NRMN,13.11,16.11,5.54,9.12
2013,10,3,NRMN,17.50,18.25,5.65,12.12
2013,10,4,NRMN,16.46,21.47,4.38,12.01
2013,10,5,NRMN,16.80,27.16,1.02,12.19
2013,10,6,NRMN,21.07,20.94,0.46,9.24
2013,10,7,NRMN,20.46,6.86,0.00,3.24
2013,10,8,NRMN,19.94,12.75,1.26,7.73
2013,10,9,NRMN,19.04,12.80,5.88,9.03
2013,10,10,NRMN,18.85,16.10,6.33,10.73
2013,10,11,NRMN,17.11,18.77,3.91,10.37
2013,10,12,NRMN,17.20,15.70,0.10,8.99
2013,10,13,NRMN,6.65,10.22,3.02,6.22
2013,10,14,NRMN,2.46,19.17,5.46,9.50
2013,10,15,NRMN,4.31,22.79,2.84,11.89
2013,10,16,NRMN,13.31,16.25,2.31,8.89
2013,10,17,NRMN,18.62,9.66,0.00,3.18
2013,10,18,NRMN,4.70,22.35,0.00,9.15
2013,10,19,NRMN,18.54,11.70,1.37,6.08
2013,10,20,NRMN,17.79,15.68,2.51,7.81
2013,10,21,NRMN,13.04,19.71,0.00,7.89
2013,10,22,NRMN,17.30,15.60,0.00,6.16
2013,10,23,NRMN,17.09,10.83,0.00,5.50
2013,10,24,NRMN,16.75,17.36,0.74,8.69
2013,10,25,NRMN,13.38,11.16,3.42,7.03
2013,10,26,NRMN,4.55,11.65,0.01,5.95
2013,10,27,NRMN,17.02,10.82,0.27,5.16
2013,10,28,NRMN,4.29,14.95,4.81,9.27
2013,10,29,NRMN,5.87,21.59,6.19,12.11
2013,10,30,NRMN,2.13,17.53,6.05,11.65
2013,10,31,NRMN,13.70,25.32,0.83,11.52
2013,11,1,NRMN,-996.00,20.60,0.00,7.35
2013,11,2,NRMN,16.10,17.84,0.00,7.66
2013,11,3,NRMN,8.99,20.33,3.82,11.66
2013,11,4,NRMN,5.96,16.59,6.43,10.75
2013,11,5,NRMN,1.61,22.91,5.85,10.95
2013,11,6,NRMN,14.26,20.74,0.00,11.59
2013,11,7,NRMN,15.04,9.43,0.32,4.18
2013,11,8,NRMN,12.67,20.76,4.72,11.28
2013,11,9,NRMN,14.30,13.62,2.46,6.75
2013,11,10,NRMN,7.16,9.54,1.86,4.31
2013,11,11,NRMN,12.43,24.81,0.00,8.90
2013,11,12,NRMN,15.11,23.85,0.12,14.19
2013,11,13,NRMN,15.32,12.61,0.00,6.07
2013,11,14,NRMN,9.78,17.51,4.02,10.10
2013,11,15,NRMN,13.42,15.32,4.64,9.36
2013,11,16,NRMN,9.37,22.62,9.23,13.95
2013,11,17,NRMN,13.98,20.20,3.36,10.90
2013,11,18,NRMN,13.15,14.69,3.39,6.37
2013,11,19,NRMN,7.82,19.35,3.56,11.28
2013,11,20,NRMN,6.73,18.70,4.53,12.54
2013,11,21,NRMN,2.86,27.20,4.92,15.10
2013,11,22,NRMN,2.26,-996.00,-996.00,-996.00
2013,11,23,NRMN,4.74,-996.00,-996.00,-996.00
2013,11,24,NRMN,2.40,13.57,1.96,7.37
2013,11,25,NRMN,3.42,8.69,0.19,4.90
2013,11,26,NRMN,13.27,25.43,3.92,12.61
2013,11,27,NRMN,13.64,10.21,0.39,5.56
2013,11,28,NRMN,12.39,14.40,3.12,7.48
2013,11,29,NRMN,13.01,17.31,2.06,8.37
2013,11,30,NRMN,8.76,15.49,0.00,7.43
2013,12,1,NRMN,6.31,5.88,0.00,1.93
2013,12,2,NRMN,8.52,9.11,0.00,3.88
2013,12,3,NRMN,11.60,12.11,2.31,6.61
2013,12,4,NRMN,9.51,22.12,2.38,12.79
2013,12,5,NRMN,1.72,26.62,11.51,17.49
2013,12,6,NRMN,8.58,18.70,8.19,13.30
2013,12,7,NRMN,6.76,13.79,2.54,8.66
2013,12,8,NRMN,5.16,14.39,1.31,6.47
2013,12,9,NRMN,4.91,17.41,1.42,10.20
2013,12,10,NRMN,12.78,13.42,1.08,6.46
2013,12,11,NRMN,12.11,16.83,0.00,7.03
2013,12,12,NRMN,8.72,15.87,0.00,5.84
2013,12,13,NRMN,8.75,18.66,1.94,10.39
2013,12,14,NRMN,7.72,24.52,0.19,12.18
2013,12,15,NRMN,11.79,15.52,1.51,6.57
2013,12,16,NRMN,-996.00,10.02,1.18,5.48
2013,12,17,NRMN,11.94,16.82,0.00,5.21
2013,12,18,NRMN,11.61,21.85,1.88,9.65
2013,12,19,NRMN,6.32,-996.00,-996.00,-996.00
2013,12,20,NRMN,2.67,-996.00,-996.00,-996.00
2013,12,21,NRMN,1.66,-996.00,-996.00,-996.00
2013,12,22,NRMN,7.68,-996.00,-996.00,-996.00
2013,12,23,NRMN,4.05,-996.00,-996.00,-996.00
2013,12,24,NRMN,-996.00,-996.00,-996.00,-996.00
2013,12,25,NRMN,6.42,12.80,0.05,6.53
2013,12,26,NRMN,12.13,10.52,0.00,4.65
2013,12,27,NRMN,12.17,11.16,1.99,5.40
2013,12,28,NRMN,10.93,15.21,2.36,7.21
2013,12,29,NRMN,4.92,27.83,0.00,14.41
2013,12,30,NRMN,12.31,8.72,0.00,3.76
2013,12,31,NRMN,12.36,17.69,0.00,8.26
