YEAR,MONTH,DAY,STID,ATOT,WSMX,WSMN,WSPD
2013,4,25,HINT,20.94,20.83,3.95,10.66
2013,4,26,HINT,15.64,26.46,3.3,13.87
2013,4,27,HINT,23.04,16.69,3.97,9.42
2013,4,28,HINT,29.17,17.65,8.75,12.3
2013,4,29,HINT,29.08,27.22,7.93,17.79
2013,4,30,HINT,28.84,27.04,11.56,19.64
2013,5,1,HINT,16.93,27.6,3.51,18.38
2013,5,2,HINT,14.09,33.51,5.94,22.12
2013,5,3,HINT,28.02,18.88,0.38,8.74
2013,5,4,HINT,30.28,26.46,2.5,13.63
2013,5,5,HINT,23.98,19.93,4.02,9.41
2013,5,6,HINT,26.6,7.89,0.07,3.9
2013,5,7,HINT,25.11,18.43,4.05,11.46
2013,5,8,HINT,18.88,21.94,2.96,13.81
2013,5,9,HINT,13.43,17.17,0.73,8.57
2013,5,10,HINT,18.65,16.75,1.28,8.7
2013,5,11,HINT,28.93,20.89,1.12,9.34
2013,5,12,HINT,26.86,21.72,0.08,10.34
2013,5,13,HINT,30.31,18.39,9.29,13.44
2013,5,14,HINT,30.43,24.27,10.15,15.78
2013,5,15,HINT,-996,19.6,3.12,11
2013,5,16,HINT,16.1,11.92,0.22,5.92
2013,5,17,HINT,10.53,19.46,0.94,8.61
2013,5,18,HINT,20.74,31,3.85,16.87
2013,5,19,HINT,29.32,27.02,0.52,15.59
2013,5,20,HINT,26.56,18.34,0.36,7.16
2013,5,21,HINT,16.75,28.23,0.52,8.29
2013,5,22,HINT,29.29,13.73,1.15,7.36
2013,5,23,HINT,19.59,18.43,4.84,11.83
2013,5,24,HINT,18.48,20.83,5.09,12.81
2013,5,25,HINT,23.54,25.05,4.48,14.14
2013,5,26,HINT,23.97,25.97,13.34,19.08
2013,5,27,HINT,27.24,32.73,14.82,24.1
2013,5,28,HINT,18.69,30.69,11.3,20.55
2013,5,29,HINT,14.44,29.86,3.17,18.27
2013,5,30,HINT,25.12,28.99,6.43,18.46
2013,5,31,HINT,23.39,23.29,2.99,14.6
2013,6,1,HINT,31.22,23.4,1.9,11.2
2013,6,2,HINT,30.87,18.61,1.25,8.79
2013,6,3,HINT,27.2,21.79,7.07,14.94
2013,6,4,HINT,26.58,32.61,7.79,14.43
2013,6,5,HINT,24.89,31.9,0.8,11.39
2013,6,6,HINT,24.69,17.48,2.62,11.57
2013,6,7,HINT,25.29,13.54,0.07,5.37
2013,6,8,HINT,21.64,26.8,7.51,17.32
2013,6,9,HINT,31.25,18.72,1.19,6.95
2013,6,10,HINT,30.92,22.79,7.25,14.88
2013,6,11,HINT,30.63,25.68,7.12,16.59
2013,6,12,HINT,29.65,25.41,8.28,16.06
2013,6,13,HINT,30.44,14.2,3.73,9.27
2013,6,14,HINT,25.71,20.07,6.31,11.36
2013,6,15,HINT,22.07,22.66,3.66,11.44
2013,6,16,HINT,21.96,38.79,0.12,11.16
2013,6,17,HINT,25.13,34.16,0.48,9.44
2013,6,18,HINT,28.74,11.36,0.07,5.17
2013,6,19,HINT,15.68,25.77,0.68,11.48
2013,6,20,HINT,26.59,31.7,11.03,18.96
2013,6,21,HINT,27.23,25.17,12.41,18.17
2013,6,22,HINT,29.22,30.29,12.34,20.28
2013,6,23,HINT,24.68,28.59,13.15,20.69
2013,6,24,HINT,25.44,27,12.2,19.73
2013,6,25,HINT,27.15,29.24,12.39,21.05
2013,6,26,HINT,29.18,19.46,3.74,13.88
2013,6,27,HINT,29.01,39.17,2.12,12.79
2013,6,28,HINT,30.29,20.31,0.07,8.44
2013,6,29,HINT,24.16,17.55,0.18,7.5
2013,6,30,HINT,30.17,20.56,1.08,10.49
2013,7,1,HINT,27.28,19.3,0.1,8.13
2013,7,2,HINT,28.22,14.85,1.81,5.77
2013,7,3,HINT,24.93,13.58,0.07,6.16
2013,7,4,HINT,19.55,16.58,3.11,11.03
2013,7,5,HINT,25.39,24.18,2.08,17.05
2013,7,6,HINT,23.97,22.88,12.5,16.92
2013,7,7,HINT,27.27,18.95,10.62,14.38
2013,7,8,HINT,-996,19.06,8.86,13.5
2013,7,9,HINT,28.78,19.26,8.89,13.24
2013,7,10,HINT,25.47,16.75,3.52,9.31
2013,7,11,HINT,18.61,18.03,0.07,8.54
2013,7,12,HINT,28.68,17.75,5.96,11.68
2013,7,13,HINT,27.91,22.37,3.53,12.82
2013,7,14,HINT,1.75,30.31,0.31,9.64
2013,7,15,HINT,11.66,18.81,0.26,9.1
2013,7,16,HINT,12.19,17.5,3.09,8.24
2013,7,17,HINT,17.21,21.14,0.56,5.91
2013,7,18,HINT,26.6,17.69,3.03,9.71
2013,7,19,HINT,26.59,16.52,4.91,10.12
2013,7,20,HINT,27.02,18.79,6.02,11.56
2013,7,21,HINT,23.73,17.48,3.81,11.18
2013,7,22,HINT,28.66,22.64,7.04,12.91
2013,7,23,HINT,28.39,22.17,5.34,11.88
2013,7,24,HINT,26.57,25.77,1.21,10.03
2013,7,25,HINT,6.7,28.3,0.15,8.78
2013,7,26,HINT,17.48,23.4,0.08,12.36
2013,7,27,HINT,26.96,14.02,1.25,6.92
2013,7,28,HINT,27.03,20.31,1.64,11.98
2013,7,29,HINT,20.93,30.67,4.89,18.96
2013,7,30,HINT,25.34,19.8,0.07,6.96
2013,7,31,HINT,25.65,14.98,1.71,7.95
2013,8,1,HINT,27.22,15.13,0.1,6.96
2013,8,2,HINT,26.94,20.13,9.85,15.29
2013,8,3,HINT,23.31,20.54,4.26,14.11
2013,8,4,HINT,25,20.49,2.16,12.33
2013,8,5,HINT,27.46,17.48,6.16,12.59
2013,8,6,HINT,27.73,21.41,0.18,13.56
2013,8,7,HINT,18.31,20.78,0.54,8.3
2013,8,8,HINT,18.19,22.82,1.35,7.79
2013,8,9,HINT,17.81,16.37,0.45,7.18
2013,8,10,HINT,21.36,13.84,1.74,7.52
2013,8,11,HINT,22.46,15.69,0.07,4.33
2013,8,12,HINT,18.54,20.07,0.38,8.05
2013,8,13,HINT,13.27,21.18,0.41,6.77
2013,8,14,HINT,24.27,13.06,3.23,7.91
2013,8,15,HINT,17.24,21.63,3.27,8.8
2013,8,16,HINT,26.37,27.36,0.24,6.48
2013,8,17,HINT,19.56,11.01,2.04,6.73
2013,8,18,HINT,21.87,15.02,3.42,8.75
2013,8,19,HINT,24.17,21.88,7.02,12.12
2013,8,20,HINT,25.38,20.74,7.14,13.14
2013,8,21,HINT,26.25,19.24,4.58,11.15
2013,8,22,HINT,23.83,15.7,5.43,9.56
2013,8,23,HINT,24.03,20.11,3.41,11.6
2013,8,24,HINT,24.9,15.55,5.39,10.17
2013,8,25,HINT,24.86,16.35,8.14,11.17
2013,8,26,HINT,25.36,19.01,5.82,10.88
2013,8,27,HINT,21.39,18.7,6.06,11.19
2013,8,28,HINT,23.01,18.25,3.97,10.56
2013,8,29,HINT,20.82,16.27,5.37,10.12
2013,8,30,HINT,24.9,16.65,5.56,10.9
2013,8,31,HINT,24.86,15.06,2.8,9.9
2013,9,1,HINT,13.29,21.16,1.02,-996
2013,9,2,HINT,24.76,15.36,0.23,-996
2013,9,3,HINT,25.22,9.48,0.07,-996
2013,9,4,HINT,-996,11.56,0.99,-996
2013,9,5,HINT,23.44,15.91,0.78,-996
2013,9,6,HINT,22.44,16.23,3.23,-996
2013,9,7,HINT,23.35,13.94,2.06,-996
2013,9,8,HINT,23.58,16.75,5.87,-996
2013,9,9,HINT,23.94,22.17,6.12,-996
2013,9,10,HINT,23.29,19.73,7.01,-996
2013,9,11,HINT,22.87,16.42,4.51,-996
2013,9,12,HINT,19.51,20.2,1.05,-996
2013,9,13,HINT,19.85,20.18,2.21,-996
2013,9,14,HINT,16.37,14.84,2.23,-996
2013,9,15,HINT,12.64,20.65,2.14,-996
2013,9,16,HINT,17.11,15.49,0.98,-996
2013,9,17,HINT,17.35,24.94,0.52,-996
2013,9,18,HINT,21.05,24.05,7.66,-996
2013,9,19,HINT,13.49,25.3,0.2,-996
2013,9,20,HINT,7.71,22.3,1.35,-996
2013,9,21,HINT,23.22,9.83,0.85,-996
2013,9,22,HINT,23.16,15.59,6.84,-996
2013,9,23,HINT,22.08,27.36,0.62,-996
2013,9,24,HINT,22.72,20.4,0.74,-996
2013,9,25,HINT,22.2,17.72,0.07,-996
2013,9,26,HINT,21.33,30.36,8.73,-996
2013,9,27,HINT,18.29,25.43,9.44,-996
2013,9,28,HINT,15.7,26.78,0.07,-996
2013,9,29,HINT,22.48,10.29,0.83,-996
2013,9,30,HINT,21.63,22.39,5.37,-996
2013,10,1,HINT,20.83,23.49,-996,15.71
2013,10,2,HINT,12.65,22.28,-996,16.33
2013,10,3,HINT,19.55,29.77,-996,22.84
2013,10,4,HINT,17.23,27.4,-996,20.57
2013,10,5,HINT,18.3,23.17,-996,11.92
2013,10,6,HINT,21.3,20.76,-996,9.83
2013,10,7,HINT,20.64,12.86,-996,5.51
2013,10,8,HINT,19.88,22.91,-996,14.43
2013,10,9,HINT,19.77,23.62,-996,15.41
2013,10,10,HINT,19.08,25.9,-996,18.36
2013,10,11,HINT,19.45,24.9,-996,15.43
2013,10,12,HINT,19.32,23.78,-996,14.34
2013,10,13,HINT,7.42,14.8,-996,7.57
2013,10,14,HINT,4.43,23.78,-996,13.02
2013,10,15,HINT,9.88,22.35,-996,13.37
2013,10,16,HINT,6.42,17.28,-996,8
2013,10,17,HINT,18.79,8.57,-996,4.82
2013,10,18,HINT,1.88,24.83,-996,12.68
2013,10,19,HINT,18.62,16.23,-996,9.2
2013,10,20,HINT,18.02,21.52,-996,12.99
2013,10,21,HINT,16.91,23.42,-996,11.99
2013,10,22,HINT,17.64,16.88,-996,7.61
2013,10,23,HINT,17.39,17.53,-996,7.58
2013,10,24,HINT,16.19,23.82,-996,11.78
2013,10,25,HINT,13.01,18.01,-996,10.63
2013,10,26,HINT,6.98,19.75,-996,11.72
2013,10,27,HINT,17.61,17.74,-996,7.89
2013,10,28,HINT,3.75,24.27,-996,15.37
2013,10,29,HINT,6.17,25.52,-996,18.3
2013,10,30,HINT,5.93,31.07,-996,18.67
2013,10,31,HINT,15.2,24.63,-996,12.73
2013,11,1,HINT,16.14,-996,0.22,8.48
2013,11,2,HINT,16.31,-996,2.79,7.91
2013,11,3,HINT,11.21,-996,9.84,21.78
2013,11,4,HINT,-996,-996,6.78,16.26
2013,11,5,HINT,3.43,-996,5.41,16.2
2013,11,6,HINT,15.14,-996,3.23,10.95
2013,11,7,HINT,15.49,-996,1.09,7.26
2013,11,8,HINT,-996,-996,11.48,19.27
2013,11,9,HINT,14.63,-996,2.8,9.57
2013,11,10,HINT,4.46,-996,0.07,5.97
2013,11,11,HINT,8.95,-996,3.74,11.64
2013,11,12,HINT,15.17,-996,0.08,15.67
2013,11,13,HINT,15.19,-996,0.13,11.58
2013,11,14,HINT,11.01,-996,5.72,15.54
2013,11,15,HINT,13.56,-996,6.08,13.24
2013,11,16,HINT,10.18,-996,11.69,18.78
2013,11,17,HINT,14.12,-996,5.7,11.42
2013,11,18,HINT,12.05,-996,2.5,7.37
2013,11,19,HINT,11.1,-996,5.18,17.4
2013,11,20,HINT,9.51,-996,9.33,21.36
2013,11,21,HINT,4.87,-996,9.21,18.2
2013,11,22,HINT,2.3,-996,9.04,18.85
2013,11,23,HINT,4.46,-996,9.49,16.36
2013,11,24,HINT,4.04,-996,3.04,8.75
2013,11,25,HINT,4.56,-996,0.3,6.96
2013,11,26,HINT,13.25,-996,4.36,11.87
2013,11,27,HINT,13.37,-996,0.73,7.34
2013,11,28,HINT,12.79,-996,5.18,11.31
2013,11,29,HINT,12.78,-996,6.26,13.87
2013,11,30,HINT,9.5,-996,0.78,10.25
2013,12,1,HINT,-996,10.44,0.07,3.74
2013,12,2,HINT,-996,14.94,0.46,7.65
2013,12,3,HINT,-996,15.86,3.6,10.3
2013,12,4,HINT,-996,21.21,7.38,14.06
2013,12,5,HINT,-996,26.66,11.68,18.38
2013,12,6,HINT,-996,22.24,8.17,14.38
2013,12,7,HINT,-996,17.84,0.85,10.1
2013,12,8,HINT,-996,18.3,0.43,9.24
2013,12,9,HINT,-996,19.15,0.49,9.83
2013,12,10,HINT,-996,25.72,1.38,10.97
2013,12,11,HINT,-996,26.89,0.07,11.26
2013,12,12,HINT,-996,20.6,0.1,10.11
2013,12,13,HINT,-996,28.07,0.14,15.78
2013,12,14,HINT,-996,24.52,2.07,13
2013,12,15,HINT,-996,18.43,0.52,8.22
2013,12,16,HINT,-996,14.55,0.84,7.8
2013,12,17,HINT,-996,23.15,1.51,7.55
2013,12,18,HINT,-996,27.29,8,16.04
2013,12,19,HINT,-996,27.76,10.78,20.51
2013,12,20,HINT,-996,24.2,3.44,12.84
2013,12,21,HINT,-996,-996,-996,-996
2013,12,22,HINT,-996,-996,-996,-996
2013,12,23,HINT,-996,-996,-996,-996
2013,12,24,HINT,-996,-996,-996,-996
2013,12,25,HINT,-996,14.22,0.07,7.77
2013,12,26,HINT,-996,16.14,0.63,8.23
2013,12,27,HINT,-996,14.48,1.25,8.76
2013,12,28,HINT,-996,20.38,6.47,12.19
2013,12,29,HINT,-996,30.91,0.33,17.56
2013,12,30,HINT,-996,11.65,0.15,5.75
2013,12,31,HINT,-996,24.36,0.66,13.89
