"YEAR","MONTH","DAY","STID","ATOT","WSMX","WSMN","WSPD"
2014,5,8,TISH,7.77,23.20,1.86,10.79
2014,5,9,TISH,29.52,12.78,0.00,5.68
2014,5,10,TISH,28.84,20.24,1.36,12.14
2014,5,11,TISH,18.19,27.40,7.87,17.34
2014,5,12,TISH,8.87,22.41,4.11,14.15
2014,5,13,TISH,23.24,18.34,4.17,12.10
2014,5,14,TISH,23.88,18.99,0.49,7.07
2014,5,15,TISH,-996.00,16.03,0.93,7.04
2014,5,16,TISH,27.71,16.32,0.79,7.63
2014,5,17,TISH,22.25,22.41,6.19,11.54
2014,5,18,TISH,18.75,19.01,4.78,9.78
2014,5,19,TISH,28.01,26.66,6.15,16.18
2014,5,20,TISH,27.70,25.26,7.55,15.93
2014,5,21,TISH,27.32,20.20,4.27,12.32
2014,5,22,TISH,28.66,16.76,0.37,8.35
2014,5,23,TISH,18.60,14.25,0.70,7.09
2014,5,24,TISH,19.28,14.83,1.91,7.57
2014,5,25,TISH,19.05,21.05,1.39,8.60
2014,5,26,TISH,14.53,16.23,0.97,6.74
2014,5,27,TISH,11.24,15.42,0.00,4.65
2014,5,28,TISH,18.94,13.33,0.00,6.94
2014,5,29,TISH,27.28,15.64,2.18,7.44
2014,5,30,TISH,15.39,14.71,2.10,7.14
2014,5,31,TISH,19.69,9.93,1.98,5.39
2014,6,1,TISH,22.70,16.67,1.11,9.00
2014,6,2,TISH,-996.00,19.75,2.10,8.83
2014,6,3,TISH,27.67,16.70,2.41,9.69
2014,6,4,TISH,28.52,22.17,2.20,11.88
2014,6,5,TISH,25.12,21.07,2.29,10.07
2014,6,6,TISH,13.20,22.88,0.00,7.41
2014,6,7,TISH,24.61,16.86,0.00,8.31
2014,6,8,TISH,17.80,20.42,1.21,7.61
2014,6,9,TISH,19.62,18.45,3.12,8.83
2014,6,10,TISH,25.66,16.07,2.33,8.35
2014,6,11,TISH,29.92,11.92,1.27,5.99
2014,6,12,TISH,15.23,28.50,1.69,8.12
2014,6,13,TISH,30.52,13.20,1.36,6.35
2014,6,14,TISH,22.02,20.92,3.89,11.93
2014,6,15,TISH,23.85,20.31,6.38,12.79
2014,6,16,TISH,25.76,21.68,5.40,13.93
2014,6,17,TISH,23.72,21.25,8.03,14.52
2014,6,18,TISH,22.37,20.94,3.45,12.55
2014,6,19,TISH,14.95,18.81,1.17,7.88
2014,6,20,TISH,20.94,12.83,0.21,4.94
2014,6,21,TISH,20.33,12.95,0.00,5.82
2014,6,22,TISH,26.53,18.43,1.14,8.69
2014,6,23,TISH,19.14,23.04,0.75,6.27
2014,6,24,TISH,25.78,8.01,0.00,3.44
2014,6,25,TISH,18.66,16.06,0.01,5.67
2014,6,26,TISH,15.76,15.43,1.61,8.91
2014,6,27,TISH,17.42,22.19,9.14,14.37
2014,6,28,TISH,13.43,24.99,4.04,12.18
2014,6,29,TISH,27.07,20.27,6.47,12.55
2014,6,30,TISH,29.65,21.41,7.19,14.81
2014,7,1,TISH,23.55,23.20,0.27,6.98
2014,7,2,TISH,15.46,25.46,0.00,7.32
2014,7,3,TISH,22.69,11.18,0.00,5.17
2014,7,4,TISH,27.92,10.61,1.89,5.77
2014,7,5,TISH,23.92,13.99,2.47,7.65
2014,7,6,TISH,28.23,13.71,2.42,7.57
2014,7,7,TISH,28.66,12.54,2.54,6.94
2014,7,8,TISH,27.46,14.39,0.00,7.02
2014,7,9,TISH,17.75,15.52,1.32,6.74
2014,7,10,TISH,27.37,16.91,0.70,6.72
2014,7,11,TISH,28.96,16.94,0.00,7.95
2014,7,12,TISH,29.12,13.60,0.00,5.85
2014,7,13,TISH,28.77,11.42,1.72,5.71
2014,7,14,TISH,-996.00,15.63,0.12,4.42
2014,7,15,TISH,28.33,16.46,2.75,10.20
2014,7,16,TISH,-996.00,18.88,1.78,8.45
2014,7,17,TISH,3.65,19.06,2.00,9.58
2014,7,18,TISH,9.83,9.28,0.38,5.50
2014,7,19,TISH,13.77,8.41,0.02,3.38
2014,7,20,TISH,26.31,10.83,0.00,5.67
2014,7,21,TISH,27.61,10.33,1.83,5.52
2014,7,22,TISH,26.60,9.72,0.00,3.81
2014,7,23,TISH,22.49,16.29,0.00,3.76
2014,7,24,TISH,28.02,9.00,0.00,3.90
2014,7,25,TISH,27.54,13.67,1.60,7.50
2014,7,26,TISH,26.04,13.76,2.72,7.25
2014,7,27,TISH,26.22,13.30,0.93,6.81
2014,7,28,TISH,20.14,15.60,0.00,7.32
2014,7,29,TISH,22.00,7.36,0.05,3.02
2014,7,30,TISH,5.14,12.70,0.10,6.23
2014,7,31,TISH,5.79,13.77,1.58,8.21
2014,8,1,TISH,16.42,10.43,0.00,4.89
2014,8,2,TISH,25.71,8.86,1.48,4.35
2014,8,3,TISH,27.14,10.49,1.13,4.29
2014,8,4,TISH,26.87,7.08,0.00,2.99
2014,8,5,TISH,25.67,9.12,1.43,4.13
2014,8,6,TISH,24.37,14.03,1.15,7.18
2014,8,7,TISH,20.31,16.05,0.72,6.95
2014,8,8,TISH,21.67,11.77,0.22,4.17
2014,8,9,TISH,22.42,19.93,0.00,5.82
2014,8,10,TISH,23.57,13.12,0.00,4.45
2014,8,11,TISH,26.11,23.67,1.56,7.71
2014,8,12,TISH,27.45,11.93,0.87,7.20
2014,8,13,TISH,26.80,8.62,0.21,3.82
2014,8,14,TISH,25.80,10.26,0.04,4.85
2014,8,15,TISH,26.01,14.63,0.59,7.15
2014,8,16,TISH,12.95,17.89,0.00,6.41
2014,8,17,TISH,15.85,15.35,0.00,7.13
2014,8,18,TISH,25.22,13.86,0.00,6.78
2014,8,19,TISH,25.39,14.39,0.05,6.30
2014,8,20,TISH,21.73,17.78,0.57,9.54
2014,8,21,TISH,24.48,18.61,5.16,11.34
2014,8,22,TISH,24.97,17.30,3.33,9.28
2014,8,23,TISH,25.83,16.30,0.00,7.34
2014,8,24,TISH,24.28,14.46,1.47,6.93
2014,8,25,TISH,25.49,10.23,0.02,4.54
2014,8,26,TISH,23.85,12.79,1.50,5.49
2014,8,27,TISH,22.98,10.29,0.00,4.52
2014,8,28,TISH,23.63,14.48,0.30,6.50
2014,8,29,TISH,20.28,15.30,0.00,5.25
2014,8,30,TISH,22.11,16.01,0.00,4.94
2014,8,31,TISH,23.29,19.01,0.43,10.20
2014,9,1,TISH,23.14,20.69,6.69,14.62
2014,9,2,TISH,21.33,24.11,3.51,9.51
2014,9,3,TISH,22.53,20.47,2.82,9.56
2014,9,4,TISH,-996.00,18.81,2.68,9.95
2014,9,5,TISH,22.63,12.63,0.00,5.74
2014,9,6,TISH,10.90,17.58,2.45,11.98
2014,9,7,TISH,11.77,11.89,1.00,5.43
2014,9,8,TISH,16.19,9.84,0.00,4.04
2014,9,9,TISH,20.75,19.60,1.53,10.30
2014,9,10,TISH,19.87,22.50,2.68,12.26
2014,9,11,TISH,5.73,16.96,8.19,12.06
2014,9,12,TISH,3.70,22.84,6.76,15.10
2014,9,13,TISH,15.75,20.65,1.09,8.89
2014,9,14,TISH,12.01,8.59,0.82,3.57
2014,9,15,TISH,10.77,7.60,0.01,3.41
2014,9,16,TISH,19.03,9.51,0.26,3.58
2014,9,17,TISH,18.56,10.74,0.00,4.53
2014,9,18,TISH,7.95,15.63,0.00,4.87
2014,9,19,TISH,15.60,11.93,1.25,5.26
2014,9,20,TISH,19.72,12.65,0.00,5.08
2014,9,21,TISH,17.56,13.97,0.36,5.16
2014,9,22,TISH,22.64,11.82,2.52,7.35
2014,9,23,TISH,22.45,11.11,0.81,5.07
2014,9,24,TISH,22.64,14.03,0.46,4.56
2014,9,25,TISH,21.70,9.94,0.16,4.15
2014,9,26,TISH,19.33,9.31,0.34,4.19
2014,9,27,TISH,19.22,12.89,0.00,5.14
2014,9,28,TISH,15.10,9.40,1.13,3.98
2014,9,29,TISH,20.90,8.97,1.28,3.88
2014,9,30,TISH,17.85,15.50,0.29,6.20
2014,10,1,TISH,17.02,19.10,1.85,9.66
2014,10,2,TISH,10.03,20.87,0.72,10.83
2014,10,3,TISH,20.90,19.22,2.00,8.37
2014,10,4,TISH,20.79,11.89,0.00,5.30
2014,10,5,TISH,16.73,12.19,0.00,4.76
2014,10,6,TISH,19.01,14.10,0.00,6.01
2014,10,7,TISH,19.31,13.77,3.20,7.19
2014,10,8,TISH,15.36,15.26,3.30,8.03
2014,10,9,TISH,13.23,17.13,3.72,10.03
2014,10,10,TISH,13.64,24.67,4.30,12.09
2014,10,11,TISH,4.42,16.27,0.61,7.63
2014,10,12,TISH,17.15,28.01,2.02,10.48
2014,10,13,TISH,4.03,22.10,1.74,11.19
2014,10,14,TISH,19.67,19.69,2.34,9.79
2014,10,15,TISH,19.37,7.08,0.68,3.55
2014,10,16,TISH,19.32,18.52,0.00,6.33
2014,10,17,TISH,17.42,16.22,0.05,7.83
2014,10,18,TISH,17.67,14.78,4.16,9.31
2014,10,19,TISH,15.76,11.99,1.75,5.63
2014,10,20,TISH,-996.00,9.41,0.00,3.43
2014,10,21,TISH,16.77,11.53,0.00,4.10
2014,10,22,TISH,13.72,11.49,0.00,4.68
2014,10,23,TISH,13.11,10.79,1.76,5.48
2014,10,24,TISH,16.02,12.72,0.76,5.98
2014,10,25,TISH,16.59,9.78,0.00,4.82
2014,10,26,TISH,16.50,21.83,1.43,10.10
2014,10,27,TISH,14.26,24.18,2.30,12.62
2014,10,28,TISH,15.16,19.89,1.91,12.00
2014,10,29,TISH,17.02,9.84,0.00,4.54
2014,10,30,TISH,15.04,14.76,0.00,5.92
2014,10,31,TISH,16.64,21.94,4.42,11.82
2014,11,1,TISH,16.61,11.48,3.63,7.13
2014,11,2,TISH,10.28,20.07,2.95,10.11
2014,11,3,TISH,6.49,20.65,3.65,11.04
2014,11,4,TISH,1.84,17.36,2.02,9.44
2014,11,5,TISH,6.01,9.39,0.17,4.30
2014,11,6,TISH,15.72,16.86,0.15,7.44
2014,11,7,TISH,15.62,15.99,0.00,7.30
2014,11,8,TISH,13.17,22.59,2.51,10.84
2014,11,9,TISH,15.53,18.97,0.26,8.11
2014,11,10,TISH,14.93,30.40,4.15,16.38
2014,11,11,TISH,12.55,23.26,6.30,14.90
2014,11,12,TISH,9.07,22.77,11.80,16.97
2014,11,13,TISH,11.85,19.93,3.63,11.46
2014,11,14,TISH,12.33,9.91,0.71,4.64
2014,11,15,TISH,-996.00,19.30,2.14,9.18
2014,11,16,TISH,2.78,21.68,4.19,12.13
2014,11,17,TISH,15.95,18.45,0.93,8.62
2014,11,18,TISH,15.00,18.54,0.00,6.85
2014,11,19,TISH,-996.00,15.27,0.00,6.73
2014,11,20,TISH,12.40,15.43,2.48,6.55
2014,11,21,TISH,2.43,16.28,3.62,7.42
2014,11,22,TISH,0.72,16.00,1.47,8.97
2014,11,23,TISH,11.91,25.84,5.00,13.79
2014,11,24,TISH,14.07,17.03,0.59,7.37
2014,11,25,TISH,13.81,9.46,0.15,4.36
2014,11,26,TISH,13.08,21.52,2.08,8.39
2014,11,27,TISH,13.43,15.21,1.26,5.67
2014,11,28,TISH,13.01,21.43,2.63,10.45
2014,11,29,TISH,13.11,23.98,6.84,15.39
2014,11,30,TISH,12.15,24.00,1.29,16.05
2014,12,1,TISH,6.49,23.58,3.96,12.92
2014,12,2,TISH,6.79,10.79,0.65,5.47
2014,12,3,TISH,1.59,10.99,1.48,6.25
2014,12,4,TISH,1.95,12.16,2.63,5.19
2014,12,5,TISH,4.11,15.95,2.38,8.14
2014,12,6,TISH,4.38,19.44,6.21,10.76
2014,12,7,TISH,1.61,9.74,0.00,3.72
2014,12,8,TISH,7.21,8.96,0.00,3.79
2014,12,9,TISH,12.26,8.57,0.00,4.26
2014,12,10,TISH,9.97,11.73,1.98,5.96
2014,12,11,TISH,2.91,8.97,2.93,5.74
2014,12,12,TISH,1.79,9.51,3.83,6.49
2014,12,13,TISH,3.08,11.82,3.38,6.63
2014,12,14,TISH,1.31,20.80,5.02,12.34
2014,12,15,TISH,12.09,17.56,3.82,9.98
2014,12,16,TISH,12.13,15.39,0.54,7.79
2014,12,17,TISH,1.13,13.78,0.87,6.32
2014,12,18,TISH,1.91,9.47,1.41,4.77
2014,12,19,TISH,2.02,10.05,1.39,6.54
2014,12,20,TISH,2.55,9.01,0.00,2.95
2014,12,21,TISH,1.73,17.41,1.92,9.73
2014,12,22,TISH,7.73,13.74,0.53,8.29
2014,12,23,TISH,6.55,17.05,0.00,9.68
2014,12,24,TISH,10.34,16.15,1.79,9.81
2014,12,25,TISH,9.74,27.58,2.75,12.87
2014,12,26,TISH,1.63,15.76,1.43,6.20
2014,12,27,TISH,1.91,20.96,1.23,12.20
2014,12,28,TISH,10.88,8.29,0.14,3.97
2014,12,29,TISH,10.55,12.74,2.38,6.68
2014,12,30,TISH,8.53,21.05,4.78,11.74
2014,12,31,TISH,3.54,18.92,2.37,9.49
